Mod:Item:MetaData, Localized Name
chinjufumod:block_futon_c_lightg, FUTON_lightgray
chinjufumod:block_futon_o_lightg, tile.block_futon_o_lightg.name
chinjufumod:block_futon_c_lime, FUTON_lime
chinjufumod:block_futon_o_lime, tile.block_futon_o_lime.name
chinjufumod:block_futon_c_magenta, FUTON_magenta
chinjufumod:block_futon_o_magenta, tile.block_futon_o_magenta.name
chinjufumod:block_futon_c_orange, FUTON_orange
chinjufumod:block_futon_o_orange, tile.block_futon_o_orange.name
chinjufumod:block_futon_c_pink, FUTON_pink
chinjufumod:block_futon_o_pink, tile.block_futon_o_pink.name
chinjufumod:block_futon_c_purple, FUTON_purple
chinjufumod:block_futon_o_purple, tile.block_futon_o_purple.name
chinjufumod:block_futon_c_red, FUTON_red
chinjufumod:block_futon_o_red, tile.block_futon_o_red.name
chinjufumod:block_futon_c_white, FUTON_white
chinjufumod:block_futon_o_white, tile.block_futon_o_white.name
chinjufumod:block_futon_c_yellow, FUTON_yellow
chinjufumod:block_futon_o_yellow, tile.block_futon_o_yellow.name
chinjufumod:block_fuel_can, Fuel can
chinjufumod:block_ammunition_box, Ammunition box
chinjufumod:block_steel_block, Steel block
chinjufumod:block_bauxite_box, Bauxite box
chinjufumod:block_alumi_block, Aluminum block
chinjufumod:block_mendai, Bench
chinjufumod:block_mendai_red, Bench_red
chinjufumod:block_mzabuton_black, ZABUTON_black
chinjufumod:block_mzabuton_blue, ZABUTON_blue
chinjufumod:block_mzabuton_brown, ZABUTON_brown
chinjufumod:block_mzabuton_cyan, ZABUTON_cyan
chinjufumod:block_mzabuton_gray, ZABUTON_gray
chinjufumod:block_mzabuton_green, ZABUTON_green
chinjufumod:block_mzabuton_lightb, ZABUTON_light blue
chinjufumod:block_mzabuton_lightg, ZABUTON_light gray
chinjufumod:block_mzabuton_lime, ZABUTON_lime
chinjufumod:block_mzabuton_magenta, ZABUTON_magenta
chinjufumod:block_mzabuton_orange, ZABUTON_orange
chinjufumod:block_mzabuton_pink, ZABUTON_pink
chinjufumod:block_mzabuton_purple, ZABUTON_purple
chinjufumod:block_mzabuton_red, ZABUTON_red
chinjufumod:block_mzabuton_white, ZABUTON_white
chinjufumod:block_mzabuton_yellow, ZABUTON_yellow
chinjufumod:block_wara_zabuton, ZABUTON_straw
chinjufumod:block_cafetable, Cafe table
chinjufumod:block_cafetable_a, Cafe table_acacia
chinjufumod:block_cafetable_b, Cafe table_birch
chinjufumod:block_cafetable_d, Cafe table_bigoak
chinjufumod:block_cafetable_j, Cafe table_jungle
chinjufumod:block_cafetable_s, Cafe table_spruce
chinjufumod:block_logchair, Log chair
chinjufumod:block_logchair_a, Log chair_acacia
chinjufumod:block_logchair_b, Log chair_birch
chinjufumod:block_logchair_d, Log chair_bigoak
chinjufumod:block_logchair_j, Log chair_jungle
chinjufumod:block_logchair_s, Log chair_spruce
chinjufumod:block_mkasa_black, WAGASA block_black
chinjufumod:block_mkasa_blue, WAGASA block_blue
chinjufumod:block_mkasa_brown, WAGASA block_brown
chinjufumod:block_mkasa_cyan, WAGASA block_cyan
chinjufumod:block_mkasa_gray, WAGASA block_gray
chinjufumod:block_mkasa_green, WAGASA block_green
chinjufumod:block_mkasa_lightb, WAGASA block_lightblue
chinjufumod:block_mkasa_lightg, WAGASA block_silver
chinjufumod:block_mkasa_lime, WAGASA block_lime
chinjufumod:block_mkasa_magenta, WAGASA block_magenta
chinjufumod:block_mkasa_orange, WAGASA block_orange
chinjufumod:block_mkasa_pink, WAGASA block_pink
chinjufumod:block_mkasa_purple, WAGASA block_purple
chinjufumod:block_mkasa_red, WAGASA block_red
chinjufumod:block_mkasa_white, WAGASA block_white
chinjufumod:block_mkasa_yellow, WAGASA block_yellow
chinjufumod:block_ka_black_a, Acacia SHIKKUI_black
chinjufumod:block_ka_black_b, Birch SHIKKUI_black
chinjufumod:block_ka_black_d, Big oak SHIKKUI_black
chinjufumod:block_ka_black_j, Jungle SHIKKUI_black
chinjufumod:block_ka_black_o, Oak SHIKKUI_black
chinjufumod:block_ka_black_s, Spruce SHIKKUI_black
chinjufumod:block_ka_blue_a, Acacia SHIKKUI_blue
chinjufumod:block_ka_blue_b, Birch SHIKKUI_blue
chinjufumod:block_ka_blue_d, Big oak SHIKKUI_blue
chinjufumod:block_ka_blue_j, Jungle SHIKKUI_blue
chinjufumod:block_ka_blue_o, Oak SHIKKUI_blue
chinjufumod:block_ka_blue_s, Spruce SHIKKUI_blue
chinjufumod:block_ka_brown_a, Acacia SHIKKUI_brown
chinjufumod:block_ka_brown_b, Birch SHIKKUI_brown
chinjufumod:block_ka_brown_d, Big oak SHIKKUI_brown
chinjufumod:block_ka_brown_j, Jungle SHIKKUI_brown
chinjufumod:block_ka_brown_o, Oak SHIKKUI_brown
chinjufumod:block_ka_brown_s, Spruce SHIKKUI_brown
chinjufumod:block_ka_cyan_a, Acacia SHIKKUI_cyan
chinjufumod:block_ka_cyan_b, Birch SHIKKUI_cyan
chinjufumod:block_ka_cyan_d, Big oak SHIKKUI_cyan
chinjufumod:block_ka_cyan_j, Jungle SHIKKUI_cyan
chinjufumod:block_ka_cyan_o, Oak SHIKKUI_cyan
chinjufumod:block_ka_cyan_s, Spruce SHIKKUI_cyan
chinjufumod:block_ka_gray_a, Acacia SHIKKUI_gray
chinjufumod:block_ka_gray_b, Birch SHIKKUI_gray
chinjufumod:block_ka_gray_d, Big oak SHIKKUI_gray
chinjufumod:block_ka_gray_j, Jungle SHIKKUI_gray
chinjufumod:block_ka_gray_o, Oak SHIKKUI_gray
chinjufumod:block_ka_gray_s, Spruce SHIKKUI_gray
chinjufumod:block_ka_green_a, Acacia SHIKKUI_green
chinjufumod:block_ka_green_b, Birch SHIKKUI_green
chinjufumod:block_ka_green_d, Big oak SHIKKUI_green
chinjufumod:block_ka_green_j, Jungle SHIKKUI_green
chinjufumod:block_ka_green_o, Oak SHIKKUI_green
chinjufumod:block_ka_green_s, Spruce SHIKKUI_green
chinjufumod:block_ka_lightb_a, Acacia SHIKKUI_lightb
chinjufumod:block_ka_lightb_b, Birch SHIKKUI_lightb
chinjufumod:block_ka_lightb_d, Big oak SHIKKUI_lightb
chinjufumod:block_ka_lightb_j, Jungle SHIKKUI_lightb
chinjufumod:block_ka_lightb_o, Oak SHIKKUI_lightb
chinjufumod:block_ka_lightb_s, Spruce SHIKKUI_lightb
chinjufumod:block_ka_lightg_a, Acacia SHIKKUI_lightg
chinjufumod:block_ka_lightg_b, Birch SHIKKUI_lightg
chinjufumod:block_ka_lightg_d, Big oak SHIKKUI_lightg
chinjufumod:block_ka_lightg_j, Jungle SHIKKUI_lightg
chinjufumod:block_ka_lightg_o, Oak SHIKKUI_lightg
chinjufumod:block_ka_lightg_s, Spruce SHIKKUI_lightg
chinjufumod:block_ka_lime_a, Acacia SHIKKUI_lime
chinjufumod:block_ka_lime_b, Birch SHIKKUI_lime
chinjufumod:block_ka_lime_d, Big oak SHIKKUI_lime
chinjufumod:block_ka_lime_j, Jungle SHIKKUI_lime
chinjufumod:block_ka_lime_o, Oak SHIKKUI_lime
chinjufumod:block_ka_lime_s, Spruce SHIKKUI_lime
chinjufumod:block_ka_magenta_a, Acacia SHIKKUI_magenta
chinjufumod:block_ka_magenta_b, Birch SHIKKUI_magenta
chinjufumod:block_ka_magenta_d, Big oak SHIKKUI_magenta
chinjufumod:block_ka_magenta_j, Jungle SHIKKUI_magenta
chinjufumod:block_ka_magenta_o, Oak SHIKKUI_magenta
chinjufumod:block_ka_magenta_s, Spruce SHIKKUI_magenta
chinjufumod:block_ka_orange_a, Acacia SHIKKUI_orange
chinjufumod:block_ka_orange_b, Birch SHIKKUI_orange
chinjufumod:block_ka_orange_d, Big oak SHIKKUI_orange
chinjufumod:block_ka_orange_j, Jungle SHIKKUI_orange
chinjufumod:block_ka_orange_o, Oak SHIKKUI_orange
chinjufumod:block_ka_orange_s, Spruce SHIKKUI_orange
chinjufumod:block_ka_pink_a, Acacia SHIKKUI_pink
chinjufumod:block_ka_pink_b, Birch SHIKKUI_pink
chinjufumod:block_ka_pink_d, Big oak SHIKKUI_pink
chinjufumod:block_ka_pink_j, Jungle SHIKKUI_pink
chinjufumod:block_ka_pink_o, Oak SHIKKUI_pink
chinjufumod:block_ka_pink_s, Spruce SHIKKUI_pink
chinjufumod:block_ka_purple_a, Acacia SHIKKUI_purple
chinjufumod:block_ka_purple_b, Birch SHIKKUI_purple
chinjufumod:block_ka_purple_d, Big oak SHIKKUI_purple
chinjufumod:block_ka_purple_j, Jungle SHIKKUI_purple
chinjufumod:block_ka_purple_o, Oak SHIKKUI_purple
chinjufumod:block_ka_purple_s, Spruce SHIKKUI_purple
chinjufumod:block_ka_red_a, Acacia SHIKKUI_red
chinjufumod:block_ka_red_b, Birch SHIKKUI_red
chinjufumod:block_ka_red_d, Big oak SHIKKUI_red
chinjufumod:block_ka_red_j, Jungle SHIKKUI_red
chinjufumod:block_ka_red_o, Oak SHIKKUI_red
chinjufumod:block_ka_red_s, Spruce SHIKKUI_red
chinjufumod:block_ka_white_a, Acacia SHIKKUI_white
chinjufumod:block_ka_white_b, Birch SHIKKUI_white
chinjufumod:block_ka_white_d, Big oak SHIKKUI_white
chinjufumod:block_ka_white_j, Jungle SHIKKUI_white
chinjufumod:block_ka_white_o, Oak SHIKKUI_white
chinjufumod:block_ka_white_s, Spruce SHIKKUI_white
chinjufumod:block_ka_yellow_a, Acacia SHIKKUI_yellow
chinjufumod:block_ka_yellow_b, Birch SHIKKUI_yellow
chinjufumod:block_ka_yellow_d, Big oak SHIKKUI_yellow
chinjufumod:block_ka_yellow_j, Jungle SHIKKUI_yellow
chinjufumod:block_ka_yellow_o, Oak SHIKKUI_yellow
chinjufumod:block_ka_yellow_s, Spruce SHIKKUI_yellow
chinjufumod:block_lowdesk, Low desk
chinjufumod:block_lowdesk_a, Low desk_acacia
chinjufumod:block_lowdesk_b, Low desk_birch
chinjufumod:block_lowdesk_d, Low desk_bigoak
chinjufumod:block_lowdesk_j, Low desk_jungle
chinjufumod:block_lowdesk_s, Low desk_spruce
chinjufumod:block_fudetray_c, Brush and Inkstone
chinjufumod:block_fudedesk_ac, FUDE desk_acacia
chinjufumod:block_fudedesk_bc, FUDE desk_birch
chinjufumod:block_fudedesk_dc, FUDE desk_bigoak
chinjufumod:block_fudedesk_jc, FUDE desk_jungle
chinjufumod:block_fudedesk_oc, FUDE desk_oak
chinjufumod:block_fudedesk_sc, FUDE desk_spruce
chinjufumod:block_lettertray_c, Feather pen set
chinjufumod:block_letterdesk_ac, Letter desk_acacia
chinjufumod:block_letterdesk_bc, Letter desk_birch
chinjufumod:block_letterdesk_dc, Letter desk_bigoak
chinjufumod:block_letterdesk_jc, Letter desk_jungle
chinjufumod:block_letterdesk_oc, Letter desk_oak
chinjufumod:block_letterdesk_sc, Letter desk_spruce
chinjufumod:block_keikai, Caution block
chinjufumod:block_keiryukui, Mooring pile
chinjufumod:block_keiryukui_b, Mooring pile_black
chinjufumod:block_ctruss_black, Truss_black
chinjufumod:block_ctruss_blue, Truss_blue
chinjufumod:block_ctruss_brown, Truss_brown
chinjufumod:block_ctruss_cyan, Truss_cyan
chinjufumod:block_ctruss_gray, Truss_gray
chinjufumod:block_ctruss_green, Truss_green
chinjufumod:block_ctruss_lightb, Truss_lightb
chinjufumod:block_ctruss_lime, Truss_lime
chinjufumod:block_ctruss_magenta, Truss_magenta
chinjufumod:block_ctruss_orange, Truss_orange
chinjufumod:block_ctruss_pink, Truss_pink
chinjufumod:block_ctruss_purple, Truss_purple
chinjufumod:block_ctruss_red, Truss_red
chinjufumod:block_ctruss_white, Truss_white
chinjufumod:block_ctruss_yellow, Truss_yellow
chinjufumod:block_ctruss, Truss
chinjufumod:block_namako_black, NAMAKO wall_black
chinjufumod:block_namako_blue, NAMAKO wall_blue
chinjufumod:block_namako_brown, NAMAKO wall_brown
chinjufumod:block_namako_cyan, NAMAKO wall_cyan
chinjufumod:block_namako_gray, NAMAKO wall_gray
chinjufumod:block_namako_green, NAMAKO wall_green
chinjufumod:block_namako_lightb, NAMAKO wall_lightblue
chinjufumod:block_namako_lightg, NAMAKO wall_lightgray
chinjufumod:block_namako_lime, NAMAKO wall_lime
chinjufumod:block_namako_magenta, NAMAKO wall_magenta
chinjufumod:block_namako_orange, NAMAKO wall_orange
chinjufumod:block_namako_pink, NAMAKO wall_pink
chinjufumod:block_namako_purple, NAMAKO wall_purple
chinjufumod:block_namako_red, NAMAKO wall_red
chinjufumod:block_namako_yellow, NAMAKO wall_yellow
chinjufumod:block_namako_white, NAMAKO wall
chinjufumod:block_nst_black, NAMAKO stairs_black
chinjufumod:block_nst_blue, NAMAKO stairs_blue
chinjufumod:block_nst_brown, NAMAKO stairs_brown
chinjufumod:block_nst_cyan, NAMAKO stairs_cyan
chinjufumod:block_nst_gray, NAMAKO stairs_gray
chinjufumod:block_nst_green, NAMAKO stairs_green
chinjufumod:block_nst_lightb, NAMAKO stairs_lightblue
chinjufumod:block_nst_lightg, NAMAKO stairs_lightgray
chinjufumod:block_nst_lime, NAMAKO stairs_lime
chinjufumod:block_nst_magenta, NAMAKO stairs_magenta
chinjufumod:block_nst_orange, NAMAKO stairs_orange
chinjufumod:block_nst_pink, NAMAKO stairs_pink
chinjufumod:block_nst_purple, NAMAKO stairs_purple
chinjufumod:block_nst_red, NAMAKO stairs_red
chinjufumod:block_nst_yellow, NAMAKO stairs_yellow
chinjufumod:block_nst_white, NAMAKO stairs
chinjufumod:block_nsh_black:0, NAMAKO slab_black
chinjufumod:block_nsd_black, tile.block_nsd_black.name
chinjufumod:block_nsh_blue:0, NAMAKO slab_blue
chinjufumod:block_nsd_blue, tile.block_nsd_blue.name
chinjufumod:block_nsh_brown:0, NAMAKO slab_brown
chinjufumod:block_nsd_brown, tile.block_nsd_brown.name
chinjufumod:block_nsh_cyan:0, NAMAKO slab_cyan
chinjufumod:block_nsd_cyan, tile.block_nsd_cyan.name
chinjufumod:block_nsh_gray:0, NAMAKO slab_gray
chinjufumod:block_nsd_gray, tile.block_nsd_gray.name
chinjufumod:block_nsh_green:0, NAMAKO slab_green
chinjufumod:block_nsd_green, tile.block_nsd_green.name
chinjufumod:block_nsh_lightb:0, NAMAKO slab_lightblue
chinjufumod:block_nsd_lightb, tile.block_nsd_lightb.name
chinjufumod:block_nsh_lightg:0, NAMAKO slab_lightgray
chinjufumod:block_nsd_lightg, tile.block_nsd_lightg.name
chinjufumod:block_nsh_lime:0, NAMAKO slab_lime
chinjufumod:block_nsd_lime, tile.block_nsd_lime.name
chinjufumod:block_nsh_magenta:0, NAMAKO slab_magenta
chinjufumod:block_nsd_magenta, tile.block_nsd_magenta.name
chinjufumod:block_nsh_orange:0, NAMAKO slab_orange
chinjufumod:block_nsd_orange, tile.block_nsd_orange.name
chinjufumod:block_nsh_pink:0, NAMAKO slab_pink
chinjufumod:block_nsd_pink, tile.block_nsd_pink.name
chinjufumod:block_nsh_purple:0, NAMAKO slab_purple
chinjufumod:block_nsd_purple, tile.block_nsd_purple.name
chinjufumod:block_nsh_red:0, NAMAKO slab_red
chinjufumod:block_nsd_red, tile.block_nsd_red.name
chinjufumod:block_nsh_yellow:0, NAMAKO slab_yellow
chinjufumod:block_nsd_yellow, tile.block_nsd_yellow.name
chinjufumod:block_nsh_white:0, NAMAKO slab
chinjufumod:block_nsd_white, tile.block_nsd_white.name
chinjufumod:block_namako_b_black, NAMAKO wall type2_black
chinjufumod:block_namako_b_blue, NAMAKO wall type2_blue
chinjufumod:block_namako_b_brown, NAMAKO wall type2_brown
chinjufumod:block_namako_b_cyan, NAMAKO wall type2_cyan
chinjufumod:block_namako_b_gray, NAMAKO wall type2_gray
chinjufumod:block_namako_b_green, NAMAKO wall type2_green
chinjufumod:block_namako_b_lightb, NAMAKO wall type2_lightblue
chinjufumod:block_namako_b_lightg, NAMAKO wall type2_lightgray
chinjufumod:block_namako_b_lime, NAMAKO wall type2_lime
chinjufumod:block_namako_b_magenta, NAMAKO wall type2_magenta
chinjufumod:block_namako_b_orange, NAMAKO wall type2_orange
chinjufumod:block_namako_b_pink, NAMAKO wall type2_pink
chinjufumod:block_namako_b_purple, NAMAKO wall type2_purple
chinjufumod:block_namako_b_red, NAMAKO wall type2_red
chinjufumod:block_namako_b_yellow, NAMAKO wall type2_yellow
chinjufumod:block_namako_b_white, NAMAKO wall type2
chinjufumod:block_nst_b_black, NAMAKO stairs type2_black
chinjufumod:block_nst_b_blue, NAMAKO stairs type2_blue
chinjufumod:block_nst_b_brown, NAMAKO stairs type2_brown
chinjufumod:block_nst_b_cyan, NAMAKO stairs type2_cyan
chinjufumod:block_nst_b_gray, NAMAKO stairs type2_gray
chinjufumod:block_nst_b_green, NAMAKO stairs type2_green
chinjufumod:block_nst_b_lightb, NAMAKO stairs type2_lightblue
chinjufumod:block_nst_b_lightg, NAMAKO stairs type2_lightgray
chinjufumod:block_nst_b_lime, NAMAKO stairs type2_lime
chinjufumod:block_nst_b_magenta, NAMAKO stairs type2_magenta
chinjufumod:block_nst_b_orange, NAMAKO stairs type2_orange
chinjufumod:block_nst_b_pink, NAMAKO stairs type2_pink
chinjufumod:block_nst_b_purple, NAMAKO stairs type2_purple
chinjufumod:block_nst_b_red, NAMAKO stairs type2_red
chinjufumod:block_nst_b_yellow, NAMAKO stairs type2_yellow
chinjufumod:block_nst_b_white, NAMAKO stairs type2
chinjufumod:block_nsh_b_black:0, NAMAKO slab type2_black
chinjufumod:block_nsd_b_black, tile.block_nsd_b_black.name
chinjufumod:block_nsh_b_blue:0, NAMAKO slab type2_blue
chinjufumod:block_nsd_b_blue, tile.block_nsd_b_blue.name
chinjufumod:block_nsh_b_brown:0, NAMAKO slab type2_brown
chinjufumod:block_nsd_b_brown, tile.block_nsd_b_brown.name
chinjufumod:block_nsh_b_cyan:0, NAMAKO slab type2_cyan
chinjufumod:block_nsd_b_cyan, tile.block_nsd_b_cyan.name
chinjufumod:block_nsh_b_gray:0, NAMAKO slab type2_gray
chinjufumod:block_nsd_b_gray, tile.block_nsd_b_gray.name
chinjufumod:block_nsh_b_green:0, NAMAKO slab type2_green
chinjufumod:block_nsd_b_green, tile.block_nsd_b_green.name
chinjufumod:block_nsh_b_lightb:0, NAMAKO slab type2_lightblue
chinjufumod:block_nsd_b_lightb, tile.block_nsd_b_lightb.name
chinjufumod:block_nsh_b_lightg:0, NAMAKO slab type2_lightgray
chinjufumod:block_nsd_b_lightg, tile.block_nsd_b_lightg.name
chinjufumod:block_nsh_b_lime:0, NAMAKO slab type2_lime
chinjufumod:block_nsd_b_lime, tile.block_nsd_b_lime.name
chinjufumod:block_nsh_b_magenta:0, NAMAKO slab type2_magenta
chinjufumod:block_nsd_b_magenta, tile.block_nsd_b_magenta.name
chinjufumod:block_nsh_b_orange:0, NAMAKO slab type2_orange
chinjufumod:block_nsd_b_orange, tile.block_nsd_b_orange.name
chinjufumod:block_nsh_b_pink:0, NAMAKO slab type2_pink
chinjufumod:block_nsd_b_pink, tile.block_nsd_b_pink.name
chinjufumod:block_nsh_b_purple:0, NAMAKO slab type2_purple
chinjufumod:block_nsd_b_purple, tile.block_nsd_b_purple.name
chinjufumod:block_nsh_b_red:0, NAMAKO slab type2_red
chinjufumod:block_nsd_b_red, tile.block_nsd_b_red.name
chinjufumod:block_nsh_b_yellow:0, NAMAKO slab type2_yellow
chinjufumod:block_nsd_b_yellow, tile.block_nsd_b_yellow.name
chinjufumod:block_nsh_b_white:0, NAMAKO slab type2
chinjufumod:block_nsd_b_white, tile.block_nsd_b_white.name
chinjufumod:item_emblem_c, CHINJUFU Emblem
chinjufumod:item_admiralstamp, Admiral Stamp_item
chinjufumod:item_workorder, Craft order
chinjufumod:item_bauxite, Bauxite
chinjufumod:item_sumi_c, SUMI
chinjufumod:item_shousekkai_c, Slaked lime
chinjufumod:item_claykawara, Modeled clay_KAWARA
chinjufumod:item_ammunition_kc, Ammunition
chinjufumod:item_cartridge_kc, Cartridge
chinjufumod:item_rensouhou127, 12.7cm naval gun
chinjufumod:item_shigurehou, SHIGURE gun
chinjufumod:item_koukakuhou100, 10.0cm high-angle gun
chisel:auto_chisel, Auto Chisel
chisel:chisel_iron, Chisel
chisel:chisel_diamond, Diamond Chisel
chisel:chisel_hitech, iChisel
chisel:offsettool, Ender Offset Wand
chococraft:chocobo_saddle:0, Chocobo Saddle
chococraft:chocobo_saddle:1, Chocobo Saddle
chococraft:chocobo_saddle:2, Chocobo Saddle
chococraft:chocobo_spawn_egg:0, Yellow Chocobo Spawn Egg
chococraft:chocobo_spawn_egg:1, Green Chocobo Spawn Egg
chococraft:chocobo_spawn_egg:2, Blue Chocobo Spawn Egg
chococraft:chocobo_spawn_egg:3, White Chocobo Spawn Egg
chococraft:chocobo_spawn_egg:4, Black Chocobo Spawn Egg
chococraft:chocobo_spawn_egg:5, Golden Chocobo Spawn Egg
chococraft:chocobo_spawn_egg:6, Pink Chocobo Spawn Egg
chococraft:chocobo_spawn_egg:7, Red Chocobo Spawn Egg
chococraft:chocobo_spawn_egg:8, Purple Chocobo Spawn Egg
chococraft:ability_fruit:0, Spike Fruit
chococraft:ability_fruit:1, Aeroshroom
chococraft:ability_fruit:2, Aqua Berry
chococraft:ability_fruit:3, Dead Pepper
chococraft:gysahl_green_seeds, Gysahl Green Seeds
chococraft:gysahl_green, Gysahl Green
chococraft:lovely_gysahl_green, Lovely Gysahl Green
chococraft:chocobo_drumstick_raw, Raw Chocobo Drumstick
chococraft:chocobo_drumstick_cooked, Cooked Chocobo Drumstick
chococraft:pickled_gysahl_raw, Raw Pickled Gysahl Green
chococraft:pickled_gysahl_cooked, Baked Pickled Gysahl Green
chococraft:chocopedia, Chocopedia
chococraft:straw_nest, Chocobo Nest
chococraft:chocobo_egg, Chocobo Egg
cjcm:castle:0, Castle Block
cjcm:castle:1, Castle Block
cjcm:castle:2, Castle Block
cjcm:castle:3, Castle Block
cjcm:castle:4, Castle Block
cjcm:castle:5, Castle Block
cjcm:castle:6, Castle Block
cjcm:castle:7, Castle Block
cjcm:castle:8, Castle Block
cjcm:castle:9, Castle Block
cjcm:castle:10, Castle Block
cjcm:castle:11, Castle Block
cjcm:castle:12, Castle Block
cjcm:castle:13, Castle Block
cjcm:castle:14, Castle Block
cjcm:castle:15, Castle Block
cjcm:netting, Netting
cookingforblockheads:cooking_table, Cooking Table
cookingforblockheads:oven, Oven
cookingforblockheads:fridge, Fridge
cookingforblockheads:sink, Sink
